id,nombre,ticker,item,ultOperado,apertura,maxDia,minDia,cierreAnterior,max52,min52,variacion,volumen,fechaCotizacion
889858,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJD,889858,104.0,102.9,104.0,102.9,0.0,0.0,0.0,0.0,1122.16,2024-07-24T15:49:00-03:00
889858,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJD,889858,103.95,103.95,103.95,103.95,0.0,0.0,0.0,0.0,19.7505,2024-07-24T15:55:00-03:00
889858,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJD,889858,103.85,103.85,103.85,103.85,0.0,0.0,0.0,0.0,30.1165,2024-07-24T16:10:00-03:00
889858,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJD,889858,103.65,103.65,103.65,103.65,0.0,0.0,0.0,0.0,103.65,2024-07-24T16:20:00-03:00
889858,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJD,889858,103.55,103.55,103.55,103.55,0.0,0.0,0.0,0.0,9.3195,2024-07-24T16:29:00-03:00
889858,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJD,889858,103.55,103.55,103.55,103.55,0.0,0.0,0.0,0.0,27.9585,2024-07-24T16:42:00-03:00
889858,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJD,889858,103.55,103.5,103.55,103.5,0.0,0.0,0.0,0.0,517.75,2024-07-24T16:47:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137900.0,138000.0,138000.0,134800.0,0.0,0.0,0.0,0.0,97909.0,2024-07-24T11:03:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137880.0,137880.0,137880.0,137880.0,0.0,0.0,0.0,0.0,19303.2,2024-07-24T11:08:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137880.0,137880.0,137880.0,137880.0,0.0,0.0,0.0,0.0,197168.4,2024-07-24T11:10:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137870.0,137770.0,137870.0,137770.0,0.0,0.0,0.0,0.0,493574.6,2024-07-24T11:14:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137870.0,137870.0,137870.0,137870.0,0.0,0.0,0.0,0.0,13787.0,2024-07-24T11:18:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137860.0,137860.0,137860.0,137860.0,0.0,0.0,0.0,0.0,31707.8,2024-07-24T11:19:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137010.0,137860.0,137860.0,137010.0,0.0,0.0,0.0,0.0,376777.5,2024-07-24T11:20:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137010.0,137010.0,137010.0,137010.0,0.0,0.0,0.0,0.0,164412.0,2024-07-24T11:23:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137580.0,137580.0,137580.0,137580.0,0.0,0.0,0.0,0.0,137580.0,2024-07-24T11:24:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137580.0,137580.0,137580.0,137580.0,0.0,0.0,0.0,0.0,137580.0,2024-07-24T11:29:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137580.0,137580.0,137580.0,137580.0,0.0,0.0,0.0,0.0,240765.0,2024-07-24T11:31:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137580.0,137580.0,137580.0,137580.0,0.0,0.0,0.0,0.0,1491367.2,2024-07-24T11:35:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136500.0,137010.0,137010.0,136500.0,0.0,0.0,0.0,0.0,1365.0,2024-07-24T11:40:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137470.0,137470.0,137470.0,137470.0,0.0,0.0,0.0,0.0,536133.0,2024-07-24T11:44:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137450.0,137450.0,137450.0,137450.0,0.0,0.0,0.0,0.0,76972.0,2024-07-24T11:47:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137450.0,137450.0,137450.0,137450.0,0.0,0.0,0.0,0.0,82470.0,2024-07-24T11:48:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137300.0,137300.0,137300.0,137300.0,0.0,0.0,0.0,0.0,2746.0,2024-07-24T11:51:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136540.0,136540.0,136540.0,136540.0,0.0,0.0,0.0,0.0,296291.8,2024-07-24T11:53:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137240.0,137240.0,137240.0,137240.0,0.0,0.0,0.0,0.0,301928.0,2024-07-24T11:54:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137240.0,137240.0,137240.0,137240.0,0.0,0.0,0.0,0.0,49406.4,2024-07-24T11:56:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137380.0,137380.0,137380.0,137380.0,0.0,0.0,0.0,0.0,329712.0,2024-07-24T14:52:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,137390.0,137390.0,137390.0,137390.0,0.0,0.0,0.0,0.0,68695.0,2024-07-24T14:56:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136600.0,136600.0,136600.0,136600.0,0.0,0.0,0.0,0.0,532740.0,2024-07-24T14:57:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,6829.5,2024-07-24T14:58:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136600.0,136600.0,136600.0,136600.0,0.0,0.0,0.0,0.0,1366000.0,2024-07-24T14:59:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136600.0,136600.0,136600.0,136600.0,0.0,0.0,0.0,0.0,136600.0,2024-07-24T15:05:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136600.0,136600.0,136590.0,0.0,0.0,0.0,0.0,2746824.9,2024-07-24T15:20:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136510.0,136530.0,136530.0,136500.0,0.0,0.0,0.0,0.0,204765.0,2024-07-24T15:22:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136000.0,136000.0,136000.0,136000.0,0.0,0.0,0.0,0.0,2720.0,2024-07-24T15:28:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136490.0,136490.0,136490.0,136490.0,0.0,0.0,0.0,0.0,532311.0,2024-07-24T15:29:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136490.0,136490.0,136490.0,136490.0,0.0,0.0,0.0,0.0,259331.0,2024-07-24T15:32:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136500.0,136500.0,136500.0,136500.0,0.0,0.0,0.0,0.0,1354080.0,2024-07-24T15:33:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136490.0,136490.0,136490.0,136490.0,0.0,0.0,0.0,0.0,1553256.2,2024-07-24T15:35:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136500.0,136500.0,136500.0,136500.0,0.0,0.0,0.0,0.0,206115.0,2024-07-24T15:37:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136490.0,136490.0,136490.0,136490.0,0.0,0.0,0.0,0.0,1964091.1,2024-07-24T15:40:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136490.0,136490.0,136490.0,136490.0,0.0,0.0,0.0,0.0,451781.9,2024-07-24T15:50:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,267716.4,2024-07-24T15:57:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,81954.0,2024-07-24T16:03:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,6829500.0,2024-07-24T16:05:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,68295.0,2024-07-24T16:10:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,987545.7,2024-07-24T16:12:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,982082.1,2024-07-24T16:13:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,45074.7,2024-07-24T16:14:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136100.0,136100.0,136100.0,136100.0,0.0,0.0,0.0,0.0,102075.0,2024-07-24T16:19:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136500.0,136490.0,136500.0,136490.0,0.0,0.0,0.0,0.0,1977885.0,2024-07-24T16:25:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136500.0,136500.0,136500.0,136500.0,0.0,0.0,0.0,0.0,185640.0,2024-07-24T16:26:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136500.0,136500.0,136500.0,136500.0,0.0,0.0,0.0,0.0,173355.0,2024-07-24T16:29:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,99710.7,2024-07-24T16:30:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,2731.8,2024-07-24T16:31:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,45074.7,2024-07-24T16:32:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,409770.0,2024-07-24T16:35:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,13659.0,2024-07-24T16:38:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,36879.3,2024-07-24T16:43:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,10927.2,2024-07-24T16:44:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,682950.0,2024-07-24T16:47:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,5463.6,2024-07-24T16:49:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,136590.0,2024-07-24T16:52:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,314157.0,2024-07-24T16:55:00-03:00
889850,ON CELULOSA ARG CL 18  V16/05/28 U$S CG,CRCJO,889850,136590.0,136590.0,136590.0,136590.0,0.0,0.0,0.0,0.0,1083158.7,2024-07-24T17:00:00-03:00
833930,ON CRESUD S. 22 CL. 36 V.18/02/25 U$S CG,CS36O,833930,99910.0,99910.0,99910.0,99910.0,0.0,0.0,0.0,0.0,2997.3,2024-07-24T11:03:00-03:00
841044,CS37D,CS37D,841044,99.5,99.5,99.5,99.5,0.0,0.0,0.0,0.0,44.775,2024-07-24T12:41:00-03:00
841044,CS37D,CS37D,841044,98.5,98.5,98.5,98.5,0.0,0.0,0.0,0.0,1231.25,2024-07-24T13:10:00-03:00
841044,CS37D,CS37D,841044,99.5,99.5,99.5,99.5,0.0,0.0,0.0,0.0,184.075,2024-07-24T13:45:00-03:00
841042,CS37O,CS37O,841042,131500.0,131500.0,131500.0,131500.0,0.0,0.0,0.0,0.0,19725.0,2024-07-24T14:51:00-03:00
841042,CS37O,CS37O,841042,131500.0,131510.0,131510.0,131500.0,0.0,0.0,0.0,0.0,6575.0,2024-07-24T16:13:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,105.45,105.45,105.45,105.45,0.0,0.0,0.0,0.0,106.5045,2024-07-24T11:22:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.8,103.8,103.8,103.8,0.0,0.0,0.0,0.0,207.6,2024-07-24T12:01:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.7,103.7,103.7,103.7,0.0,0.0,0.0,0.0,10.37,2024-07-24T12:23:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.65,103.65,103.65,103.65,0.0,0.0,0.0,0.0,367.9575,2024-07-24T12:35:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.8,103.8,103.8,103.8,0.0,0.0,0.0,0.0,324.894,2024-07-24T13:09:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.5,103.65,103.65,103.5,0.0,0.0,0.0,0.0,1035.0,2024-07-24T13:28:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.5,103.5,103.5,103.5,0.0,0.0,0.0,0.0,1035.0,2024-07-24T13:29:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.5,103.5,103.5,103.5,0.0,0.0,0.0,0.0,104.535,2024-07-24T13:30:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.5,103.5,103.5,103.5,0.0,0.0,0.0,0.0,376.74,2024-07-24T13:31:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.5,103.5,103.5,103.5,0.0,0.0,0.0,0.0,10.35,2024-07-24T13:44:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.5,103.5,103.5,103.5,0.0,0.0,0.0,0.0,374.67,2024-07-24T13:51:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.25,103.25,103.25,103.25,0.0,0.0,0.0,0.0,99.12,2024-07-24T14:42:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.25,103.25,103.25,103.25,0.0,0.0,0.0,0.0,46.4625,2024-07-24T15:07:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.25,103.5,103.5,103.25,0.0,0.0,0.0,0.0,767.1475,2024-07-24T15:33:00-03:00
842616,ON CRESUD CLASE 38  V. 03.03.2026,CS38D,842616,103.5,103.5,103.5,103.5,0.0,0.0,0.0,0.0,1808.145,2024-07-24T15:37:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,142990.0,142990.0,142990.0,142990.0,0.0,0.0,0.0,0.0,2859.8,2024-07-24T11:25:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,136700.0,136700.0,136700.0,136700.0,0.0,0.0,0.0,0.0,136700.0,2024-07-24T11:28:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,140010.0,140010.0,140010.0,140010.0,0.0,0.0,0.0,0.0,406029.0,2024-07-24T11:38:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,140000.0,140000.0,140000.0,140000.0,0.0,0.0,0.0,0.0,110600.0,2024-07-24T11:39:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,139990.0,139990.0,139990.0,139990.0,0.0,0.0,0.0,0.0,489965.0,2024-07-24T11:40:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,138010.0,138010.0,138010.0,138010.0,0.0,0.0,0.0,0.0,483035.0,2024-07-24T11:53:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,136860.0,136860.0,136860.0,136860.0,0.0,0.0,0.0,0.0,4105.8,2024-07-24T11:57:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,137450.0,137450.0,137450.0,137450.0,0.0,0.0,0.0,0.0,20617.5,2024-07-24T14:51:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,137450.0,137450.0,137460.0,137450.0,0.0,0.0,0.0,0.0,42609.5,2024-07-24T14:56:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,137200.0,137000.0,137200.0,137000.0,0.0,0.0,0.0,0.0,61740.0,2024-07-24T15:07:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,138250.0,138250.0,138250.0,138250.0,0.0,0.0,0.0,0.0,196315.0,2024-07-24T15:33:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,138120.0,138120.0,138120.0,138120.0,0.0,0.0,0.0,0.0,24861.6,2024-07-24T15:38:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,138200.0,138190.0,138200.0,138190.0,0.0,0.0,0.0,0.0,319242.0,2024-07-24T16:16:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,138800.0,138390.0,138800.0,138390.0,0.0,0.0,0.0,0.0,1179800.0,2024-07-24T16:21:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,138800.0,138800.0,138800.0,138800.0,0.0,0.0,0.0,0.0,305360.0,2024-07-24T16:23:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,138800.0,138800.0,138800.0,138800.0,0.0,0.0,0.0,0.0,31924.0,2024-07-24T16:24:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,138800.0,138800.0,138800.0,138800.0,0.0,0.0,0.0,0.0,24984.0,2024-07-24T16:26:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,137330.0,137330.0,137330.0,137330.0,0.0,0.0,0.0,0.0,24719.4,2024-07-24T16:49:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,138790.0,138790.0,138790.0,138790.0,0.0,0.0,0.0,0.0,113807.8,2024-07-24T16:50:00-03:00
842611,ON CRESUD CLASE 38 V. 03.03.2026,CS38O,842611,135030.0,135030.0,135030.0,135030.0,0.0,0.0,0.0,0.0,52661.7,2024-07-24T17:00:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,98.0,97.9,98.0,97.9,0.0,0.0,0.0,0.0,49685.02,2024-07-24T11:03:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.9,97.9,97.9,97.9,0.0,0.0,0.0,0.0,597.19,2024-07-24T11:11:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.5,95.5,95.5,95.5,0.0,0.0,0.0,0.0,581.595,2024-07-24T11:19:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.6,95.6,95.6,95.6,0.0,0.0,0.0,0.0,363.28,2024-07-24T11:36:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.6,95.6,95.6,95.6,0.0,0.0,0.0,0.0,2236.084,2024-07-24T11:37:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.6,97.9,97.9,95.6,0.0,0.0,0.0,0.0,853.708,2024-07-24T11:40:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.9,97.9,97.9,97.9,0.0,0.0,0.0,0.0,44.055,2024-07-24T11:41:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.6,95.6,95.6,95.6,0.0,0.0,0.0,0.0,44346.928,2024-07-24T11:42:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.5,97.5,97.5,97.5,0.0,0.0,0.0,0.0,57.525,2024-07-24T11:47:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.6,95.6,95.6,95.6,0.0,0.0,0.0,0.0,24.856,2024-07-24T11:51:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.5,97.5,97.5,97.5,0.0,0.0,0.0,0.0,374.4,2024-07-24T11:52:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,98.0,97.5,98.0,97.5,0.0,0.0,0.0,0.0,248918.04,2024-07-24T11:56:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.6,95.6,95.6,95.6,0.0,0.0,0.0,0.0,2294.4,2024-07-24T11:57:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,98.0,97.9,98.0,97.9,0.0,0.0,0.0,0.0,1050.56,2024-07-24T12:04:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.75,95.75,95.75,95.75,0.0,0.0,0.0,0.0,0.9575,2024-07-24T12:05:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,98.0,98.0,98.0,98.0,0.0,0.0,0.0,0.0,980.0,2024-07-24T12:11:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,98.0,95.75,98.0,95.75,0.0,0.0,0.0,0.0,859.46,2024-07-24T12:17:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,98.0,98.0,98.0,98.0,0.0,0.0,0.0,0.0,189.14,2024-07-24T12:18:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,98.0,98.0,98.0,98.0,0.0,0.0,0.0,0.0,8840.58,2024-07-24T12:24:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,98.0,98.0,98.0,98.0,0.0,0.0,0.0,0.0,204.82,2024-07-24T12:28:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.8,95.8,95.8,95.8,0.0,0.0,0.0,0.0,19064.2,2024-07-24T12:38:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.25,95.8,95.8,95.25,0.0,0.0,0.0,0.0,83491.3875,2024-07-24T12:42:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.2,95.25,95.25,95.2,0.0,0.0,0.0,0.0,86839.536,2024-07-24T12:45:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.3,95.3,95.3,95.3,0.0,0.0,0.0,0.0,28590.0,2024-07-24T12:46:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,98.0,97.5,98.0,97.5,0.0,0.0,0.0,0.0,70500.22,2024-07-24T12:54:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.5,97.5,97.5,97.5,0.0,0.0,0.0,0.0,78.0,2024-07-24T12:56:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.5,97.5,97.5,97.5,0.0,0.0,0.0,0.0,48672.0,2024-07-24T13:00:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.5,97.5,97.5,97.5,0.0,0.0,0.0,0.0,53327.625,2024-07-24T13:01:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.9,97.9,97.9,97.9,0.0,0.0,0.0,0.0,185.031,2024-07-24T13:02:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.4,95.4,95.4,95.4,0.0,0.0,0.0,0.0,370.152,2024-07-24T13:03:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.4,95.4,95.4,95.4,0.0,0.0,0.0,0.0,9412.164,2024-07-24T13:08:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.4,95.4,95.4,95.4,0.0,0.0,0.0,0.0,954.0,2024-07-24T13:09:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.6,95.6,95.6,95.6,0.0,0.0,0.0,0.0,75.524,2024-07-24T13:30:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.9,97.9,97.9,97.9,0.0,0.0,0.0,0.0,10437.119,2024-07-24T13:37:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.75,95.75,95.75,95.75,0.0,0.0,0.0,0.0,6278.3275,2024-07-24T14:54:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,95.75,95.75,95.75,95.75,0.0,0.0,0.0,0.0,673.1225,2024-07-24T15:11:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.8,97.8,97.8,97.8,0.0,0.0,0.0,0.0,415.65,2024-07-24T15:23:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.8,97.8,97.8,97.8,0.0,0.0,0.0,0.0,187.776,2024-07-24T15:24:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.8,97.8,97.8,97.8,0.0,0.0,0.0,0.0,44729.808,2024-07-24T15:25:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.8,97.8,97.8,97.8,0.0,0.0,0.0,0.0,162.348,2024-07-24T15:26:00-03:00
881373,ON CRESUD S28 CL43 V17/01/25 $ CG,CS43O,881373,97.8,97.8,97.8,97.8,0.0,0.0,0.0,0.0,26406.0,2024-07-24T15:30:00-03:00
